formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	C11H23NO4Si	[M + H]+	C11H24NO4Si+	37.204	37.204	0.000	7	0.659	5.326	5.326	3.715		262.148	33	567749738079124096	567749463549333614	804
1	C15H27N5O7	[M + H]+	C15H28N5O7+	132.564	126.928	5.636	32	1.000	1.969	1.969	0.680		390.199	34	567749711822780336	567749463587082354	805
1	C12H23N3O4	[M + H]+	C12H24N3O4+	80.675	77.585	3.089	17	1.000	2.512	3.079	0.100		274.176	34	567749715190806543	567749463620636790	812
1	C15H25N3O6	[M + H]+	C15H26N3O6+	43.923	38.126	5.797	16	0.993	0.863	1.816	-0.719		344.181	34	567749701328631497	567749463654191226	816
1	C9H8O3	[M + H]+	C9H9O3+	98.905	95.730	3.175	10	0.946	5.508	5.508	1.329		165.055	31	567749695230113275	567749463687745662	818
1	C19H37N7O7	[M + H]+	C19H38N7O7+	50.823	48.545	2.278	26	0.984	0.610	2.004	0.531		476.283	33	567749711202023323	567749463712911490	819
1	C14H27N3O6S	[M + H]+	C14H28N3O6S+	68.743	65.955	2.788	22	0.984	2.433	6.168	0.729		366.170	37	567749758664768577	567749463742271622	826
1	C10H16N2O3	[M + H]+	C10H17N2O3+	46.652	46.652	0.000	13	0.999	1.686	4.530	-0.427		213.123	34	567749705552295706	567749463775826058	831
1	C12H16N2O4	[M + Na]+	C12H16N2NaO4+	47.820	46.099	1.721	13	1.000	0.488	0.948	-0.864		275.100	36	567749724460218646	567749463809380494	838
1	C9H18N2O4	[M + H]+	C9H19N2O4+	72.207	72.207	0.000	28	0.992	3.012	4.122	-0.115		219.134	35	567749707397789526	567749463838740626	859
1	C11H20N2O4	[M - H2O + H]+	C11H19N2O3+	80.957	78.623	2.334	24	0.983	1.968	3.529	-79293.160		227.139	35	567749702188463835	567749463872295062	872
1	C10H17NO3	[M + H]+	C10H18NO3+	38.596	38.596	0.000	5	0.981	7.358	7.358	-0.084		200.128	34	567749716843362386	567749463901655194	873
1	C8H13N8O2	[M + H]+	C8H14N8O2+	35.237	33.405	1.832	8	0.970	2.832	4.241	-7.882		254.121	36	567749719448025245	567749463943598238	888
1	C14H27N3O6S	[M + Na]+	C14H27N3NaO6S+	27.950	27.950	0.000	16	0.921	-0.304	1.436	0.677		388.152	39	567749735482849865	567749463972958370	892
1	C9H18N2O3	[M + H]+	C9H19N2O3+	57.429	54.565	2.864	14	0.992	7.769	7.769	-0.222		203.139	35	567749704646326017	567749464019095718	904
1	C15H30N4O5	[M + H]+	C15H31N4O5+	68.713	65.523	3.190	25	0.884	4.112	4.112	1.536		347.229	36	567749748317420451	567749464056844458	906
1	C11H14N2O4	[M + H]+	C11H15N2O4+	77.784	75.104	2.680	9	0.863	0.363	0.767	-0.934		239.102	34	567749716650424389	567749464094593198	910
1	C13H23N3O7	[M + H]+	C13H24N3O7+	50.749	48.616	2.133	12	0.996	6.429	6.429	0.848		334.161	36	567749719913593003	567749464123953330	913
1	C12H16N2O5	[M + H]+	C12H17N2O5+	85.287	82.477	2.809	21	0.990	-0.762	3.399	-1.076		269.113	34	567749739463244457	567749464161702070	917
1	C8H16N2O3	[M + H]+	C8H17N2O3+	91.887	89.581	2.305	13	0.997	6.699	6.699	-0.252		189.123	35	567749701236356805	567749464199450810	952
1	C8H16N2O3	[M + Na]+	C8H16N2NaO3+	55.468	53.233	2.235	14	0.746	4.392	4.862	0.085		211.105	35	567749702335264487	567749464241393854	960
1	C10H18N2O3	[M + H]+	C10H19N2O3+	64.606	59.684	4.921	15	0.997	3.364	3.364	0.331		215.139	35	567749732953684490	567749464287531202	965
1	C11H18N2O2	[M + H3N + H]+	C11H22N3O2+	116.375	116.375	0.000	29	0.646	1.096	2.245	-0.355		228.171	36	567749714611992569	567749464333668550	967
1	C12H25N5O3	[M + H]+	C12H26N5O3+	85.865	81.258	4.607	32	0.977	0.057	1.802	-0.443		288.203	36	567749710237333380	567749464379805898	969
1	C22H39N5O5	[M + H]+	C22H40N5O5+	65.833	60.919	4.914	21	0.983	1.588	1.588	0.161		454.302	36	567749721356433631	567749464421748942	970
1	C11H21N3O2	[M + Na]+	C11H21N3NaO2+	3.696	3.696	0.000	2	0.751	10.980	10.980	0.379		250.153	36	567749714486163443	567749464455303378	976
1	C15H25N3O8	[M + H]+	C15H26N3O8+	76.658	73.452	3.206	24	1.000	-1.618	3.384	-2.608		376.170	35	567749728889403782	567749464484663510	982
1	C11H21N3O2S	[M + H]+	C11H22N3O2S+	71.896	71.896	0.000	22	1.000	1.732	2.653	0.156		260.143	36	567749716319074362	567749464522412250	983
1	C9H24N3O2	[M + Na]+	C9H24N3NaO2+	57.892	57.536	0.356	20	0.489	-0.727	7.358	-8.009		229.174	36	567749715387938842	567749464568549598	989
1	C15H25N5O4	[M + H]+	C15H26N5O4+	73.617	68.271	5.346	23	0.999	-0.922	2.438	-0.967		340.198	36	567749711675979686	567749464614686946	990
1	C10H18N2O3S	[M + H]+	C10H19N2O3S+	45.867	40.838	5.029	23	0.980	-0.222	2.237	-0.855		247.111	36	567749713152374748	567749464698573034	997
1	C14H22N4O3	[M + H]+	C14H23N4O3+	94.731	89.398	5.333	25	0.990	0.742	1.973	-1.277		295.176	37	567749763173645407	567749464778264818	1011
1	C6H9NO3	[M + H]+	C6H10NO3+	48.574	45.846	2.728	4	0.894	3.067	3.067	0.167		144.066	36	567749709767571325	567749464811819254	1019
1	C11H19N5O2	[M + H]+	C11H20N5O2+	46.958	45.003	1.955	15	0.969	0.800	1.509	-0.702		254.161	37	567749718852434035	567749464853762298	1023
1	C8H17N3OS	[M + H]+	C8H18N3OS+	34.500	34.500	0.000	12	0.836	4.184	4.184	5.545		204.118	37	567749727316539721	567749464895705342	1024
1	C21H37N5O7	[M + H]+	C21H38N5O7+	43.975	37.542	6.433	15	0.956	1.891	2.714	-0.133		472.277	37	567749729145256348	567749464920871170	1025
1	C20H30N4O5	[M + H]+	C20H31N4O5+	37.233	37.233	0.000	10	1.000	0.670	1.637	-0.916		407.229	37	567749741891746570	567749464950231302	1026
1	C9H14N2O5	[M + H]+	C9H15N2O5+	81.945	78.772	3.173	14	1.000	2.318	2.318	0.485		231.098	37	567749715891255333	567749464987980042	1029
1	C20H37N5O7	[M + H]+	C20H38N5O7+	50.421	50.421	0.000	19	0.997	2.019	2.137	0.554		460.277	37	567749728973289872	567749465109614866	1036
1	C7H20N8O	[M + Na]+	C7H20N8NaO+	14.854	12.727	2.128	8	0.852	-5.298	5.751	-4.146		255.164	36	567749718638524520	567749465143169302	1037
1	C10H16N2O4	[M + H]+	C10H17N2O4+	69.887	67.786	2.101	18	0.856	3.209	3.209	-0.204		229.118	38	567749739681348276	567749465176723738	1046
1	C11H20N2O5	[M + K]+	C11H20KN2O5+	27.537	27.537	0.000	7	0.995	4.719	4.719	0.836		299.101	37	567749750095805373	567749465210278174	1051
1	C15H23N3O3	[M + H]+	C15H24N3O3+	62.526	58.735	3.791	19	0.993	1.786	3.094	-0.625		294.181	37	567749722346289386	567749465256415522	1052
1	C13H23N3O4	[M + H]+	C13H24N3O4+	58.698	53.489	5.209	8	0.997	-0.145	1.506	-1.623		286.176	37	567749728050542968	567749465289969958	1058
1	C12H16N2O4	[M + H]+	C12H17N2O4+	56.753	51.605	5.148	16	0.976	1.269	1.509	-0.653		253.118	38	567749722530838773	567749465315135786	1060
1	C9H11NO3	[M + H]+	C9H12NO3+	78.006	75.066	2.941	15	0.913	2.883	2.883	-0.032		182.081	38	567749720127502519	567749465348690222	1077
1	C15H25N3O2	[M + H]+	C15H26N3O2+	17.935	17.935	0.000	7	0.990	-0.281	2.601	-2.475		280.201	37	567749729887648178	567749465399021874	1078
1	C27H30N2O9	[M + H]+	C27H31N2O9+	81.934	77.720	4.214	29	0.996	1.233	4.438	-6.353		527.199	38	567749727354288467	567749465424187702	1079
1	C9H18N2O4	[M + H]+	C9H19N2O4+	70.636	67.839	2.797	19	0.996	7.686	7.686	2.555		219.134	38	567749740025281226	567749465453547834	1082
1	C15H21N5O3	[M + H]+	C15H22N5O3+	69.224	69.224	0.000	31	0.996	-0.112	2.654	-0.421		320.172	35	567749716021278768	567749465487102270	1092
1	C11H22O6	[M + Na]+	C11H22NaO6+	4.030	4.030	0.000	0	0.000	4.887	4.887	3.682		273.132	38	567749768882093233	567749465508073794	1102
1	C10H16N2O3S	[M + H]+	C10H17N2O3S+	46.810	46.810	0.000	15	0.980	3.564	3.963	0.195		245.095	39	567749724242114827	567749465537433926	1107
1	C6H13NO2	[M + H]+	C6H14NO2+	26.482	23.703	2.779	2	0.995	8.086	8.086	1.778		132.102	39	567749734954367547	567749465566794058	1114
1	C5H13O5	[M + H]+	C5H14O5+	6.962	4.323	2.639	0	0.000	2.655	2.655	3.213		154.084	39	567749728000211311	567749465591959886	1116
1	C12H26N2O4	[M + H]+	C12H27N2O4+	29.482	27.006	2.476	2	0.912	4.672	4.672	0.518		263.197	39	567749723227093248	567749465625514322	1119
1	C22H40N4O7	[M + Na]+	C22H40N4NaO7+	7.667	5.675	1.992	2	0.984	6.653	6.653	1.615		495.280	39	567749730713926111	567749465646485846	1130
1	C28H43N9O11	[M + H]+	C28H44N9O11+	57.513	57.513	0.000	17	0.267	1.208	1.327	0.589		682.316	39	567749942488531828	567749465680040282	1135
1	C20H29N7O4	[M + H]+	C20H30N7O4+	52.610	52.552	0.058	16	0.949	7.793	7.793	6.781		432.238	39	567749731930274292	567749465709400414	1149
1	C10H20N2O3	[M + Na]+	C10H20N2NaO3+	6.654	6.654	0.000	1	0.980	-2.016	2.016	-1.318		239.136	39	567749728272841091	567749465742954850	1157
1	C10H20N2O3	[M + H]+	C10H21N2O3+	44.013	38.927	5.086	12	0.994	1.321	1.321	-0.588		217.155	39	567749748497775534	567749465772314982	1162
1	C13H18N2O5	[M + H]+	C13H19N2O5+	67.440	64.806	2.634	15	1.000	1.044	2.372	-0.735		283.129	36	567749714024789992	567749465805869418	1166
1	C14H18N2O4	[M + Na]+	C14H18N2NaO4+	11.301	9.453	1.849	5	0.969	3.893	4.711	0.074		301.116	39	567749734040009249	567749465831035246	1172
1	C9H14N2O3	[M + H]+	C9H15N2O3+	118.376	115.641	2.735	27	1.000	2.770	3.014	-0.414		199.108	40	567749730755869159	567749465872978290	1188
1	C15H29N3O5	[M + H]+	C15H30N3O5+	70.465	68.607	1.858	20	0.973	0.820	2.539	0.226		332.218	40	567749735881308756	567749465914921334	1191
1	C14H20N4O5	[M + H]+	C14H21N4O5+	80.639	80.639	0.000	27	0.998	1.080	1.601	0.012		325.151	40	567749740864142063	567749465956864378	1195
1	C11H21N5O2	[M + H]+	C11H22N5O2+	61.879	57.778	4.102	22	0.997	1.384	1.588	-0.872		256.177	40	567749730386770377	567749465998807422	1196
1	C10H18N2O3	[M + H]+	C10H19N2O3+	79.913	77.247	2.666	21	0.994	6.192	6.192	-0.170		215.139	40	567749726788057401	567749466040750466	1203
1	C12H18N4O2	[M + H]+	C12H19N4O2+	84.717	80.602	4.115	33	0.912	3.108	3.804	-0.579		251.150	39	567749732316150271	567749466082693510	1204
1	C14H25N3O7	[M + H]+	C14H26N3O7+	122.748	122.448	0.299	34	0.995	0.964	1.605	0.205		348.177	43	567749779778895091	567749466120442250	1205
1	C12H20N4O3	[M + H]+	C12H21N4O3+	51.501	48.247	3.254	11	0.987	0.885	0.885	0.383		269.161	39	567749727706610015	567749466153996686	1206
1	C13H18N2O4	[M + H]+	C13H19N2O4+	46.602	41.127	5.475	10	0.998	2.691	3.315	-1.321		267.134	40	567749730508405203	567749466187551122	1208
1	C15H25N3O6	[M + H]+	C15H26N3O6+	48.122	44.635	3.487	17	0.996	1.764	2.453	0.329		344.182	40	567749735042447933	567749466216911254	1224
1	C14H18N2O4	[M + H]+	C14H19N2O4+	59.099	54.045	5.054	11	0.942	4.877	4.877	-0.404		279.134	39	567749725395548451	567749466246271386	1227
1	C12H26N4O6	[M + H]+	C12H27N4O6+	47.914	46.103	1.811	9	0.709	1.502	6.711	-5.170		323.191	39	567749730118334909	567749466279825822	1229
1	C35H41N5O8	[M + H]+	C35H42N5O8+	57.058	57.058	0.000	18	0.522	1.321	1.321	-0.391		660.303	40	567749898981016032	567749466313380258	1237
1	C9H18N2O4	[M + Na]+	C9H18N2NaO4+	42.892	40.536	2.356	10	0.946	2.409	3.340	-0.823		241.116	42	567749734459439663	567749466342740390	1247
1	C10H18N2O5	[M + H]+	C10H19N2O5+	97.542	94.158	3.384	22	0.993	3.251	3.251	0.250		247.129	41	567749736481094240	567749466376294826	1251
1	C11H21N3O5	[M + H]+	C11H22N3O5+	56.355	56.355	0.000	19	1.000	1.348	3.337	0.028		276.155	40	567749742697052959	567749466409849262	1262
1	C8H16N2O3	[M + H]+	C8H17N2O3+	44.263	41.637	2.626	9	1.000	6.014	6.014	-0.117		189.123	41	567749744127310646	567749466447598002	1265
1	C15H25N3O4	[M + H]+	C15H26N3O4+	46.260	43.576	2.684	17	0.962	4.526	4.526	-1.050		312.191	41	567749743078734635	567749466485346742	1272
1	C17H27N5O4	[M + H]+	C17H28N5O4+	119.148	115.557	3.591	42	0.959	0.671	1.848	-0.233		366.213	42	567749779271384285	567749466523095482	1274
1	C18H25N3O8	[M + H]+	C18H26N3O8+	118.299	113.189	5.111	33	1.000	0.624	1.440	-0.894		412.171	45	567749757322591274	567749466560844222	1276
1	C16H32N4O5	[M + H]+	C16H33N4O5+	90.677	84.830	5.847	36	0.980	1.229	2.971	-1.038		361.244	41	567749757196762143	567749466594398658	1280
1	C16H27N3O8	[M + H]+	C16H28N3O8+	62.904	61.582	1.322	17	0.999	0.803	1.264	-0.757		390.187	41	567749748057373592	567749466632147398	1281
1	C12H16N2O4	[M + H]+	C12H17N2O4+	65.626	60.946	4.681	12	0.982	-2.762	2.762	-3.806		253.117	38	567749741350681338	567749466665701834	1283
1	C9H16N2O2	[M + H]+	C9H17N2O2+	38.139	38.139	0.000	7	0.634	4.471	4.471	0.571		185.129	42	567749737663887991	567749466703450574	1287
1	C14H20N2O4S	[M + H]+	C14H21N2O4S+	43.714	43.714	0.000	14	0.996	0.599	2.705	-1.173		313.121	42	567749750515235794	567749466741199314	1295
1	C17H32N6O6	[M + H]+	C17H33N6O6+	72.701	72.701	0.000	31	0.997	-0.937	2.897	-2.539		417.245	41	567749739723291326	567749466787336662	1297
1	C14H18N2O6	[M + H]+	C14H19N2O6+	82.705	79.151	3.553	18	0.990	0.248	2.260	-1.841		311.123	36	567749720840534221	567749466837668314	1305
1	C20H28N2O9	[M + H]+	C20H29N2O9+	43.859	40.497	3.362	10	1.000	1.577	1.577	1.027		441.187	42	567749738485971614	567749466883805662	1310
1	C16H32N6O5	[M + H]+	C16H33N6O5+	109.718	103.207	6.511	45	0.985	-0.456	1.883	-1.060		389.250	42	567749781653749010	567749466925748706	1312
1	C15H23N5O3	[M + H]+	C15H24N5O3+	67.249	67.249	0.000	29	0.972	1.458	2.457	-1.007		322.187	42	567749742374091541	567749466967691750	1313
1	C13H10N2O4S	[M + H]+	C13H11N2O4S+	31.946	31.847	0.099	16	0.913	-0.451	1.614	-0.898		291.043	42	567749745679203167	567749467030606314	1317
1	C9H8O2	[M + H]+	C9H9O2+	93.161	93.161	0.000	10	0.995	4.295	4.295	-0.993		149.060	42	567749744282499901	567749467072549358	1321
1	C5H10FNO	[M + H]+	C5H11FNO+	42.101	42.101	0.000	14	0.970	-6.321	6.508	-8.649		120.081	42	567749741572979461	567749467152241138	1325
1	C9H8O2	[M + H3N + H]+	C9H12NO2+	55.068	55.068	0.000	6	0.979	1.626	1.626	-0.136		166.086	42	567749780189936895	567749467202572790	1326
1	C14H25N3O5	[M + H]+	C14H26N3O5+	45.984	45.984	0.000	14	0.988	0.870	2.462	-0.796		316.186	42	567749740063029980	567749467252904442	1328
1	C9H18N2O4	[M + H]+	C9H19N2O4+	79.465	74.328	5.137	15	1.000	2.382	2.382	-0.718		219.134	43	567749746526452609	567749467299041790	1343
1	C13H25N3O6	[M + H]+	C13H26N3O6+	53.191	49.796	3.395	14	0.996	2.932	3.812	-0.066		320.182	42	567749754264943606	567749467357762050	1346
1	C34H47N5O8	[M + Na]+	C34H47N5NaO8+	124.618	124.618	0.000	35	0.372	-1.309	2.332	2.125		676.333	43	567749970988827996	567749467399705094	1352
1	C18H32N6O6	[M + Na]+	C18H32N6NaO6+	101.707	101.707	0.000	26	0.379	-0.833	2.142	-6.620		451.225	43	567749853141466967	567749467437453834	1354
1	C19H27N3O5S	[M + H]+	C19H28N3O5S+	26.202	21.344	4.857	9	0.995	-0.856	1.973	-0.118		410.174	43	567749744680958792	567749467466813966	1360
1	C10H16N2O3S	[M + H]+	C10H17N2O3S+	25.224	25.224	0.000	10	0.999	0.477	3.800	-1.019		245.095	43	567749744785816404	567749467491979794	1363
1	C10H16N2O3S	[M + Na]+	C10H16N2NaO3S+	8.646	4.376	4.270	2	0.970	-1.636	1.636	-1.315		267.077	43	567749781146238215	567749467517145622	1367
1	C55H84N18O21	[M + H]+	C55H85N18O21+	59.624	50.203	9.421	35	0.793	0.199	2.242	-0.231		1333.613	43	567751095150390779	567749467542311450	1369
1	C6H5NO3	[M + H]+	C6H6NO3+	20.947	19.408	1.539	3	0.500	5.475	5.475	0.932		140.034	43	567749755292548116	567749467563282974	1372
1	C8H15NO4	[M + H]+	C8H16NO4+	78.710	75.787	2.923	12	1.000	3.294	3.294	-1.019		190.107	43	567749746509675386	567749467584254498	1406
1	C33H42N6O9	[M + H]+	C33H43N6O9+	82.031	82.031	0.000	29	0.563	0.165	0.942	1.579		667.310	43	567749937459561253	567749467609420326	1410
1	C30H42N8O9	[M + H]+	C30H43N8O9+	57.763	57.763	0.000	22	0.595	-1.605	2.670	-3.814		659.312	43	567749868240961623	567749467634586154	1411
1	C8H15NO4	[M + Na]+	C8H15NNaO4+	5.591	2.708	2.884	1	1.000	-0.083	0.661	-1.235		212.089	44	567749746367069045	567749467663946286	1412
1	C8H16N2O3S	[M + H]+	C8H17N2O3S+	49.796	49.796	0.000	12	0.971	3.459	3.459	0.498		221.096	43	567749843649756951	567749467705889330	1413
1	C9H18N2O3	[M + H]+	C9H19N2O3+	39.288	34.611	4.677	5	1.000	1.970	2.030	-0.964		203.139	43	567749740318882536	567749467739443766	1415
1	C15H27N3O7	[M + H]+	C15H28N3O7+	98.538	98.538	0.000	33	0.952	1.315	1.905	-0.795		362.192	42	567749747516308365	567749467768803898	1416
1	C12H21N3O4	[M + H]+	C12H22N3O4+	53.167	49.990	3.177	11	0.997	0.440	1.625	-0.702		272.160	43	567749844887076644	567749467789775422	1418
1	C15H22N4O5	[M + H]+	C15H23N4O5+	135.550	130.234	5.316	47	0.999	-0.361	1.129	-0.527		339.166	44	567749782144482590	567749467823329858	1429
1	C13H10N2O7S2	[M + H]+	C13H11N2O7S2+	21.108	15.587	5.521	7	0.885	-1.336	1.837	0.919		371.001	44	567749790147214709	567749467848495686	1436
1	C14H18N2O5	[M + H]+	C14H19N2O5+	41.572	36.978	4.594	10	0.999	0.802	1.585	-1.121		295.129	44	567749876281442481	567749467873661514	1439
1	C27H41N9O10	[M + H]+	C27H42N9O10+	46.442	42.507	3.935	15	0.570	0.347	1.724	-0.212		652.305	44	567749790222712191	567749467898827342	1441
1	C15H25N3O6	[M + H]+	C15H26N3O6+	45.949	45.949	0.000	16	0.995	1.342	1.779	-1.178		344.181	40	567749733142428181	567749467919798866	1443
1	C19H30N2O12	[M + H]+	C19H31N2O12+	61.788	56.430	5.358	16	1.000	1.389	2.431	-0.559		479.187	44	567749750339075016	567749467944964694	1448
1	C19H30N2O12	[M + Na]+	C19H30N2NaO12+	38.833	32.860	5.973	10	0.999	-0.769	1.745	-0.266		501.169	44	567749789992025450	567749467970130522	1451
1	C35H51N9O10	[M + H]+	C35H52N9O10+	19.752	19.752	0.000	14	0.816	0.928	2.091	-5.466		758.379	44	567749819939356289	567749467991102046	1452
1	C9H18N2O3	[M + Na]+	C9H18N2NaO3+	6.669	6.669	0.000	2	0.785	-0.100	0.270	-2.168		225.120	42	567749740356631276	567749468012073570	1454
1	C10H10N4O4	[M + H]+	C10H11N4O4+	38.791	38.791	0.000	8	0.947	6.253	6.253	-0.629		251.077	44	567749848208965423	567749468033045094	1456
1	CNP5S5	[M + K]+	CKNP5S5+	-10.160	-10.160	0.000	0	0.000	-8.255	8.255	-6.844		379.693	44	567749760178912333	567749468058210922	1458
1	C13H23N3O4	[M + H]+	C13H24N3O4+	38.639	33.041	5.597	9	0.997	0.599	2.539	-1.611		286.176	44	567749768496217254	567749468074988142	1470
1	C10H21NO2Si	[M + H]+	C10H22NO2Si+	20.939	20.939	0.000	2	0.602	7.643	7.643	5.774		216.143	45	567749800251293145	567749468100153970	1488
1	C11H20N2O5	[M - H2O + H]+	C11H19N2O4+	67.129	64.582	2.547	19	0.999	0.788	1.682	-74077.408		243.134	45	567749784291966262	567749468137902714	1495
1	C10H20N2O4	[M + Na]+	C10H20N2NaO4+	12.899	9.948	2.951	3	0.981	-0.034	0.944	-1.081		255.131	45	567749763786013813	567749468184040066	1497
1	C10H20N2O3S	[M + H]+	C10H21N2O3S+	41.783	36.776	5.006	13	1.000	2.067	3.443	-1.185		249.126	45	567749782899457321	567749468213400198	1498
1	C13H25N3O5	[M + H]+	C13H26N3O5+	66.772	61.243	5.528	18	0.997	2.275	2.367	-0.868		304.186	45	567749748959148978	567749468242760330	1505
1	C11H20N2O5	[M + H]+	C11H21N2O5+	75.824	70.661	5.162	16	0.997	2.154	2.989	-0.855		261.144	45	567749754558544898	567749468276314766	1509
1	C20H36N4O6	[M + H]+	C20H37N4O6+	25.928	20.108	5.820	3	0.994	1.153	1.153	0.905		429.271	45	567749764134141053	567749468309869202	1514
1	C13H25N3O5S	[M + H]+	C13H26N3O5S+	75.722	73.032	2.690	25	0.998	-0.183	1.853	-1.323		336.158	45	567749802558160378	567749468330840726	1515
1	C13H23N3O4	[M + Na]+	C13H23N3NaO4+	15.627	15.627	0.000	6	0.814	-0.057	1.171	-0.931		308.158	44	567749750779476959	567749468351812250	1516
1	C10H20N2O4	[M + H]+	C10H21N2O4+	100.475	97.379	3.096	24	1.000	6.521	6.521	-0.693		233.149	45	567749770916330684	567749468376978078	1518
1	C16H27N3O6	[M + H]+	C16H28N3O6+	69.335	63.393	5.942	10	0.963	2.433	2.433	-1.518		358.197	45	567749757658135606	567749468406338210	1519
1	C9H18N2O4	[M + Na]+	C9H18N2NaO4+	5.131	5.131	0.000	2	1.000	-2.104	2.104	-2.064		241.115	44	567749820216180365	567749468431504038	1520
1	C9H18N2O4	[M + H]+	C9H19N2O4+	81.805	81.805	0.000	18	0.997	2.935	2.935	-1.000		219.134	45	567749752222317547	567749468452475562	1525
1	C10H14N2O4	[M + H]+	C10H15N2O4+	40.783	40.783	0.000	8	1.000	3.067	3.121	-0.984		227.102	46	567749762221538388	567749468477641390	1534
1	C10H18NO2S2	[M + H]+	C10H19NO2S2+	26.455	26.455	0.000	6	0.839	4.270	4.270	-2.538		249.085	46	567749767795768468	567749468498612914	1535
1	C8H16N2O3	[M + H]+	C8H17N2O3+	41.868	38.974	2.894	8	1.000	0.863	4.437	-0.975		189.123	45	567749767950957729	567749468523778742	1541
1	C14H25N3O5	[M + Na]+	C14H25N3NaO5+	27.146	27.146	0.000	11	0.998	-1.921	2.341	-1.555		338.168	47	567749795054550451	567749468544750266	1544
1	C14H20N2O4	[M + H]+	C14H21N2O4+	72.849	67.199	5.651	16	0.998	0.509	1.779	-0.957		281.149	47	567749785298599235	567749468603470526	1550
1	C13H20N4O3	[M + H]+	C13H21N4O3+	54.446	51.685	2.761	14	0.991	4.035	4.035	0.687		281.161	46	567749763257531497	567749468649607874	1554
1	C17H30N4O6	[M + H]+	C17H31N4O6+	39.141	33.522	5.620	10	1.000	3.265	3.265	-1.113		387.223	47	567749808719592991	567749468674773702	1562
1	C28H40N4O8	[M + H]+	C28H41N4O8+	26.894	26.894	0.000	11	1.000	0.063	1.689	-0.994		561.291	46	567749775639117010	567749468699939530	1565
1	C17H30N4O6	[M + Na]+	C17H30N4NaO6+	57.680	54.547	3.133	14	0.995	0.043	2.010	-1.217		409.205	47	567749779552402663	567749468725105358	1566
1	C14H25N3O5	[M + H]+	C14H26N3O5+	83.204	81.175	2.029	25	0.997	0.620	1.659	-1.088		316.186	46	567749798275775938	567749468746076882	1568
1	C14H12I3N3O4	[M + H]+	C14H13I3N3O4+	20.221	20.221	0.000	9	0.147	0.115	1.126	-1.961		667.802	47	567749857134444443	567749468775437014	1619
1	C14H20N2O4	[M + Na]+	C14H20N2NaO4+	2.709	2.709	0.000	2	0.927	0.162	0.657	-1.007		303.131	47	567749792982564264	567749468800602842	1620
1	C11H12I3N5O4	[M + H]+	C11H13I3N5O4+	0.715	0.715	0.000	1	0.008	-9.667	9.667	-7.810		659.804	47	567749811823377962	567749468825768670	1622
1	C20H30N6O6	[M + H]+	C20H31N6O6+	51.584	51.584	0.000	22	0.985	2.342	2.525	0.682		451.230	47	567749791644581266	567749468880294630	1631
1	C12H18N4O2	[M + H]+	C12H19N4O2+	62.530	57.601	4.929	20	0.976	2.297	2.983	-1.144		251.150	47	567749767539915913	567749468913849066	1637
1	C7H15N4O4	[M + Na]+	C7H15N4NaO4+	66.539	65.015	1.524	17	0.627	5.088	5.088	4.495		242.100	47	567749791342591371	567749468939014894	1646
1	C9H17NO5	[M + H]+	C9H18NO5+	145.052	140.413	4.640	31	0.997	3.991	3.991	-0.662		220.118	47	567749855574163343	567749468968375026	1647
1	C10H18N2O3	[M + H]+	C10H19N2O3+	31.970	28.944	3.026	7	0.997	1.429	1.429	1.121		215.139	45	567749792567328157	567749469001929462	1648
1	C11H16N4O2	[M + H]+	C11H17N4O2+	56.662	54.198	2.464	16	0.988	1.311	2.607	0.412		237.135	48	567749787639020878	567749469039678202	1660
1	C11H16N4O2S	[M + H]+	C11H17N4O2S+	71.034	68.829	2.205	22	0.899	1.753	1.753	0.100		269.107	48	567749851224670016	567749469069038334	1662
1	C16H20Br4N2O4S	[M + H]+	C16H21Br4N2O4S+	22.560	22.560	0.000	10	0.209	1.337	1.367	2.917		652.797	47	567749804315573765	567749469106787074	1665
1	C15H22N4O5	[M + H]+	C15H23N4O5+	89.771	86.316	3.456	23	0.980	0.747	1.234	-0.353		339.166	47	567749812163116589	567749469140341510	1667
1	C10H18N2O3S	[M + H]+	C10H19N2O3S+	57.590	53.746	3.843	19	0.994	0.940	3.230	-0.990		247.111	52	567749879104209095	567749469182284554	1671
1	C12H16N2O3	[M + H]+	C12H17N2O3+	29.632	29.058	0.574	5	0.993	2.880	2.880	-1.803		237.123	48	567749789803281759	567749469215838990	1678
1	C31H41N7O9	[M + K]+	C31H41KN7O9+	67.898	67.898	0.000	31	0.412	-1.431	2.436	-2.752		694.258	48	567750464247372454	567749469266170642	1684
1	C13H23N3O4	[M + H]+	C13H24N3O4+	29.930	29.930	0.000	7	1.000	0.245	1.588	-0.848		286.176	43	567749746107022186	567749469299725078	1695
1	C13H13I3N2O5	[M + H]+	C13H14I3N2O5+	-0.629	-0.629	0.000	0	0.000	-9.142	9.142	-9.444		658.797	48	567749899144593899	567749469337473818	1699
1	C12H25N5O3	[M + H]+	C12H26N5O3+	61.284	56.549	4.735	21	1.000	2.252	2.252	0.916		288.203	49	567749819490565738	567749469362639646	1704
